game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,category,compilation,designer,expansion,mechanic,publisher,average_rating,users_rated,x,y,z
40531,4,60,0,2,60,Cosmic Encounter,60,2000,"Bluffing,Card Game,Science Fiction",,"Bill Eberle,Jack Kittredge,Bill Norton,Peter Olotka",,Variable Player Powers,Avalon Hill (Hasbro),6.40972,1096,0.23590979,2.9445686,8.34041
40550,2,45,0,2,45,Star Trek Customizable Card Game (Second Edition),45,2002,"Card Game,Collectible Components,Movies / TV / Radio theme,Science Fiction,Space Exploration",,"Brad Defruiter,Evan Lorentz",,"Action Point Allowance System,Secret Unit Deployment",Decipher,6.78063,191,-54.7947,3.45886,-14.631369
40561,8,5,0,2,5,Curling Table Game,5,2008,"Action / Dexterity,Sports",,(Uncredited),,Partnerships,"Advendise,Dorel Juvenile Group",6.80566,106,56.31036,-38.5269,-15.205412
40579,4,60,10,1,60,Yvio: Freibeuter der Karibik,60,2008,"Adventure,Electronic,Fighting,Pirates,Travel",,Alexander Pfister,Yvio,"Pick-up and Deliver,Trading",Public Solution GmbH,6.7325,60,8.292038,-36.515583,-13.21656
40602,4,20,0,2,20,Rabbit Hunt,20,2009,"Animals,Bluffing,Card Game,Memory",,Shen-Yang Pan,Rabbit Hunt: farmcards ver 2.0,"Hand Management,Memory,Point to Point Movement,Tile Placement","Swan Panasia Co., Ltd.,TwoPlus Games,Zhiyanjia",6.1219,105,57.708965,16.428268,45.462193
40603,2,120,0,2,120,Incursion,120,2009,"Dice,Miniatures,Science Fiction,Wargame,World War II",,Jim Bailey,Incursion: SNAFU,"Action Point Allowance System,Dice Rolling,Grid Movement,Variable Player Powers",Grindhouse Games,7.7055,329,-27.63925,37.50613,55.215332
40619,4,20,6,2,20,Tonga Island,20,2009,"Children's Game,Exploration,Memory,Nautical,Racing",,Stefan Dorra,,"Memory,Route/Network Building,Set Collection",Ravensburger Spieleverlag GmbH,6.21364,66,60.556046,13.948962,54.272575
40628,4,45,10,2,45,Finca,45,2009,"Economic,Farming",,"Wolfgang Sentker,Ralf zur Linde",Finca: El RazuL,"Commodity Speculation,Set Collection","Albi,Devir,Filosofia Éditions,Giochi Uniti,Hans im Glück Verlags-GmbH,Lautapelit.fi,Piatnik,Rio Grande Games,Swan Panasia Co., Ltd.",7.06107,5585,5.682709,-76.25477,2.9792736
40629,6,20,8,2,20,Bakong,20,2009,"Adventure,Exploration,Racing",,Antoine Bauza,,"Memory,Roll / Spin and Move",Asmodee,5.53477,483,-8.180906,16.903742,-44.150692
40638,5,60,12,3,60,Risk: Halo Wars Collector's Edition,60,2009,"Science Fiction,Video Game Theme,Wargame",,Rob Daviau,,"Area Control / Area Influence,Area Movement,Campaign / Battle Card Driven,Dice Rolling,Set Collection",USAopoly,6.2883,188,2.998338,69.27289,36.03355
40651,6,20,6,2,20,Too Many Monkeys,20,2009,"Animals,Card Game,Children's Game,Number",,Matthew A. Cohen,,Card Drafting,Gamewright,5.46202,104,57.510284,68.03135,-48.36258
40656,4,20,8,2,20,Catch the Mice,20,2009,"Animals,Children's Game,Dice",,Reiner Knizia,,"Dice Rolling,Press Your Luck","Albi,Gamewright,Sirius Products,Zvezda",5.34514,72,30.22387,-15.796226,-40.890236
40667,4,10,6,2,10,Ring-O Flamingo,10,2009,"Action / Dexterity,Animals,Children's Game",,"Yakov Kaufman,Haim Shafir,Yoav Ziv",,,"Gamewright,Ravensburger Spieleverlag GmbH",6.18984,187,39.868134,31.155289,50.296772
40692,5,80,8,2,40,Small World,80,2009,"Fantasy,Fighting,Territory Building",Small World Designer Edition,Philippe Keyaerts,"Community's Compendium I (fan expansion for Small World),Random Map Expansion (fan expansion for Small World),Small World Community's Compendium II (fan expansion for Small World),Small World: 6 Player Board,Small World: A Spider's Web,Small World: Be Not Afraid...,Small World: Cursed!,Small World: Grand Dames of Small World,Small World: Leaders of Small World,Small World: Necromancer Island,Small World: Realms,Small World: River World,Small World: Royal Bonus,Small World: Tales and Legends,Small World: Tunnels","Area Control / Area Influence,Area Movement,Dice Rolling,Variable Player Powers","Days of Wonder,Asterion Press,Bergsala Enigma,Compaya.hu - Gamer Café Kft.,Edge Entertainment,Galápagos Jogos,Hobby Japan,Hobby World,REBEL.pl,Siam Board Games,Stratelibri",7.35735,43144,-28.463625,-18.065357,-3.3690112
40759,4,45,10,2,45,Cartagena: Die Meuterei,45,2009,"Adventure,Pirates",,Michael Rieneck,,,Winning Moves Germany,6.43204,206,21.431858,-34.4771,30.758957
40760,5,60,9,2,60,Alea Iacta Est,60,2009,"Ancient,Dice",,"Jeffrey D. Allers,Bernd Eisenstein",,"Area Control / Area Influence,Dice Rolling,Set Collection,Worker Placement","alea,Ravensburger Spieleverlag GmbH,Rio Grande Games",6.66237,2464,-30.63314,-14.034064,6.547379
40761,4,60,8,2,45,Montego Bay,60,2009,Transportation,,Michael Feldkötter,,"Pick-up and Deliver,Simultaneous Action Selection",Queen Games,6.28318,547,-16.625477,-47.44847,27.943068
40765,4,240,14,2,180,Clash of Cultures,240,2012,"Ancient,City Building,Civilization,Economic,Exploration,Medieval,Territory Building",,Christian Marcussen,"Clash of Cultures: Civilizations,Clash of Cultures: Civilizations – Aztecs","Action Point Allowance System,Dice Rolling,Grid Movement,Hand Management,Modular Board,Trading,Variable Player Powers","Ediciones MasQueOca,Filosofia Éditions,Z-Man Games",7.7,3932,-32.90119,-23.939173,4.5529847
40769,5,60,10,3,60,Valdora,60,2009,"Fantasy,Medieval,Transportation",,Michael Schacht,"Valdora Extra,Valdora: Additional Commission,Valdora: Drei Neue Werkstätten,Valdora: Sechs Sonderaufträge,Valdora: Special board 19,Valdora: Special board 20",Pick-up and Deliver,"ABACUSSPIELE,Rio Grande Games",6.85073,1715,-16.527895,-47.867863,-0.4856449
40770,4,60,10,3,60,The Golden City,60,2009,"Adventure,Ancient",,Michael Schacht,,"Area Control / Area Influence,Auction/Bidding,Route/Network Building","Editrice Giochi,Galakta,KOSMOS,Piatnik,Z-Man Games",6.65612,1323,-33.727062,-16.06179,-0.8858633
40773,4,45,8,2,45,"Bürger, Baumeister & Co.",45,2009,City Building,,Michael Schacht,,Hand Management,ABACUSSPIELE,6.04333,165,-19.543331,-34.21527,40.40533
40793,5,60,8,2,60,Dice Town,60,2009,"American West,Dice",,"Bruno Cathala,Ludovic Maublanc","Dice Town Cowboys,Dice Town: Extension,Dice Town: The Indians","Dice Rolling,Set Collection,Simultaneous Action Selection","Matagot,Asmodee,Asterion Press,Giochix.it,Kaissa Chess & Games",6.85407,5155,-32.722275,-56.26097,2.930391
40800,8,15,8,4,15,Miss Poutine,15,2009,"Card Game,Real-time",,Olivier Lamontagne,,Set Collection,"Heidelberger Spieleverlag,Le Scorpion Masqué",6.16453,117,27.557844,23.446207,52.199913
40801,4,5,8,2,5,Omba,5,2008,"Abstract Strategy,Dice",,"Ingo Althöfer,Hilko Drude,Reinhold Wittig",,"Dice Rolling,Roll / Spin and Move","(Self-Published),1-2-3-Games Éditions,Blue Orange (EU),Edition Perlhuhn (Göttinger Spiele),Giseh Verlag",5.61494,87,4.8054123,11.753145,-34.699444
40816,2,60,12,2,60,Magestorm,60,2010,"Fantasy,Wargame",,Piero Cioni,Fallen Shadow,"Action Point Allowance System,Dice Rolling,Secret Unit Deployment,Variable Player Powers","Devir,Heidelberger Spieleverlag,Nexus,NG International Srl.",6.46655,330,-36.05543,32.8446,29.803951
40819,4,10,8,1,10,Cheese Chasers,10,2008,"Card Game,Print & Play",,Bran McMillin,,"Area Enclosure,Co-operative Play,Hand Management,Memory,Modular Board,Set Collection,Tile Placement","(Web published),Burnt Toast Publishing",6.2568,125,24.057133,-84.39031,47.189487
40823,4,120,10,1,120,MedWar Sicily,120,2009,"Wargame,World War II",,Richard H. Berg,,"Campaign / Battle Card Driven,Dice Rolling,Hex-and-Counter,Simulation",Worthington Games,6.46728,70,-43.4599,24.723732,21.331314
40830,4,40,10,2,40,Genial Spezial,40,2009,Abstract Strategy,,Reiner Knizia,,"Area Enclosure,Tile Placement",KOSMOS,6.00957,162,23.039957,-81.90631,39.164288
40831,2,45,10,2,45,The Pillars of the Earth: Builders Duel,45,2009,"Card Game,Economic,Medieval,Novel-based",,Stefan Feld,,"Auction/Bidding,Card Drafting","Filosofia Éditions,KOSMOS,Mayfair Games",6.60278,1178,-11.932824,40.578327,8.38286
40832,4,20,8,2,20,Keltis: Das Kartenspiel,20,2009,"Card Game,Number",,Reiner Knizia,,"Hand Management,Set Collection","Kaissa Chess & Games,KOSMOS,Laser plus,Piatnik,Stupor Mundi,Wargames Club Publishing",6.75461,1208,56.41851,68.78335,-1.5510472
40834,4,30,13,2,30,Dominion: Intrigue,30,2009,"Card Game,Medieval",,Donald X. Vaccarino,"Dominion: Adventures,Dominion: Alchemisten & Reiche Ernte – Mixbox,Dominion: Alchemy,Dominion: Black Market Promo Card,Dominion: Cornucopia,Dominion: Dark Ages,Dominion: Empires,Dominion: Envoy Promo Card,Dominion: Governor Promo Card,Dominion: Guilds,Dominion: Guilds & Cornucopia,Dominion: Hinterlands,Dominion: Intrigue Update Pack,Dominion: Prince Promo Card,Dominion: Prosperity,Dominion: Sauna / Avanto Promo Card,Dominion: Seaside,Dominion: Stash Promo Card,Dominion: Walled Village Promo Card,Paradox (fan expansion for Dominion)","Card Drafting,Deck / Pool Building,Hand Management","Rio Grande Games,999 Games,Albi,ASS Altenburger Spielkarten,Bard Centrum Gier,Devir,Filosofia Éditions,Games Factory Publishing,Gém Klub Kft.,Giochi Uniti,Hans im Glück Verlags-GmbH,Hobby Japan,Hobby World,Korea Boardgames co., Ltd.,Lautapelit.fi,Stupor Mundi,Swan Panasia Co., Ltd.,Vennerød Forlag AS",7.79419,23156,-11.966539,63.926647,-3.2233632
40843,4,40,10,2,40,Krysis,40,2009,"Card Game,Fantasy",,"Zoltán Aczél,Zoltán Ágó",,"Auction/Bidding,Hand Management,Variable Player Powers","Gém Klub Kft.,Heidelberger Spieleverlag,Rio Grande Games",6.13857,252,-0.38861498,-18.042906,44.074978
40851,2,15,7,2,15,Battleship: The Tactical Combat Game,15,2008,"Children's Game,Deduction,Wargame",,(Uncredited),,Secret Unit Deployment,"Hasbro,Milton Bradley",5.06226,108,18.133015,16.908281,-51.195526
40853,36,240,15,2,240,Trivial Pursuit: Genus VI,240,2006,"Party Game,Trivia",,(Uncredited),,Roll / Spin and Move,"Hasbro,Horn Abbot International,Leikco ehf.,Parker Brothers,Parker Spiele",5.69306,85,82.90439,11.184885,-31.589487
40871,4,45,12,2,45,Crunch: The Game for Utter Bankers,45,2009,"Action / Dexterity,Card Game,Economic,Humor,Political",,"Andrew Sheerin,Andrew Tompkins",,"Betting/Wagering,Commodity Speculation,Voting","Edge Entertainment,Esticorp,Exile Game Studio,Heidelberger Spieleverlag,Stratelibri,Terrorbull Games",5.76796,339,3.2387052,-48.22036,-26.795975
40935,4,30,5,2,20,Zoowaboo,30,2009,"Animals,Children's Game,Nautical,Real-time",,Carlo A. Rossi,,"Betting/Wagering,Partnerships,Press Your Luck","Compaya.hu - Gamer Café Kft.,Competo / Marektoy,Egmont Polska,Lautapelit.fi,Matagot,MINDOK,Pegasus Spiele,Rio Grande Games,Selecta Spielzeug,TwoPlus Games,Zhiyanjia",6.45412,320,34.05492,-24.031693,29.9617
40941,8,20,4,2,20,Hide the Kids!,20,2009,"Action / Dexterity,Animals,Children's Game",,Fréderic Moyersoen,,,"Asmodee,Gigamic,Libellud,Swan Panasia Co., Ltd.,Zoch Verlag",6.45483,211,39.868023,31.155405,20.778492
40949,6,30,8,3,30,Nur die Ziege zählt,30,2009,"Animals,Card Game",,Günter Burkhardt,,"Hand Management,Trick-taking","AMIGO Spiel + Freizeit GmbH,Gigamic",6.05399,188,-55.46708,-74.23484,40.99706
40958,5,20,5,2,20,6 nimmt! Junior,20,2009,"Animals,Card Game,Children's Game",,Wolfgang Kramer,,Set Collection,"Albi,AMIGO Spiel + Freizeit GmbH,Gigamic,Piatnik",5.71708,106,26.948181,12.889894,-30.78796
40961,4,15,8,1,15,Topas,15,2009,Abstract Strategy,,Reiner Knizia,,"Pattern Building,Tile Placement","AMIGO Spiel + Freizeit GmbH,Wargames Club Publishing",5.59635,96,37.168934,73.36608,-35.182472
40962,4,30,8,2,30,Burg der 1000 Spiegel,30,2009,Children's Game,,"Inka Brand,Markus Brand",,"Betting/Wagering,Memory,Roll / Spin and Move","Competo / Marektoy,IELLO,KOSMOS,Piatnik,SimplyFun,Stupor Mundi,Vennerød Forlag AS,Zvezda",6.07264,148,38.522385,-26.125908,41.4166
40990,10,20,12,2,20,Word on the Street,20,2009,"Party Game,Word Game",,Jack Degnan,Word on the Street: Expansion 1,Partnerships,"AMIGO Spiel + Freizeit GmbH,Out of the Box Publishing,Le Scorpion Masqué",6.63629,1697,66.038925,35.108204,-0.59683746
41002,4,120,12,2,60,Vasco da Gama,120,2009,"Nautical,Renaissance",,Paolo Mori,,"Action / Movement Programming,Press Your Luck,Tile Placement,Worker Placement","999 Games,hobbity.eu,Hutter Trade GmbH + Co KG,IELLO,Lautapelit.fi,Rio Grande Games,What's Your Game?",7.32151,3721,-9.158662,-37.811623,4.1395006
41003,4,15,7,2,15,Keltis: Der Weg der Steine Mitbringspiel,15,2009,"Ancient,Exploration",,Reiner Knizia,,"Press Your Luck,Set Collection,Tile Placement","Devir,KOSMOS,Wargames Club Publishing,White Goblin Games",6.44106,907,19.160595,-19.772917,8.602105
41004,2,75,12,2,75,Bulge 20,75,2009,"Wargame,World War II",,Joseph Miranda,Bulge 20 Expansion Kit,"Campaign / Battle Card Driven,Dice Rolling,Hex-and-Counter,Point to Point Movement",Victory Point Games,7.22535,71,-41.225243,22.884253,-7.7891316
41006,2,45,8,2,45,Ordo,45,2009,Abstract Strategy,,Dieter Stein,,Grid Movement,"(Web published),Clemens Gerhards,nestorgames",7.36481,54,11.824098,43.899277,14.000953
41010,4,20,4,2,10,My First Carcassonne,20,2009,"Children's Game,Medieval",,Marco Teubner,,"Area Enclosure,Modular Board,Tile Placement","999 Games,Bard Centrum Gier,Brain Games,Devir,Filosofia Éditions,Hans im Glück Verlags-GmbH,Hobby World,Lautapelit.fi,MINDOK,Piatnik,Rio Grande Games,Schmidt Spiele,Smart Ltd,Swan Panasia Co., Ltd.,Z-Man Games",6.76616,2031,22.829786,-83.15261,-0.2646426
41017,4,30,7,2,30,Tuk-Tuk Taxi,30,2009,Transportation,,Jukka Wäljas,,"Pick-up and Deliver,Roll / Spin and Move,Tile Placement",Tactic,4.97609,64,-16.568142,-47.001614,-53.207664
41019,6,60,9,3,60,Sherwood Forest,60,2009,"Bluffing,Fighting,Medieval,Negotiation",,Nils Finkemeyer,,"Trading,Worker Placement","eggertspiele,Filosofia Éditions,Rio Grande Games,Smart Ltd",5.82771,354,7.255231,-28.573685,-26.276697
41021,4,10,8,1,10,Tangram Master,10,2001,"Puzzle,Real-time",,Jerry Slocum,,,"DeAgostini,Sterling Publishing Co.",5.39291,55,35.617107,52.135063,-41.735054
41032,4,60,10,3,60,Galaxy's Edge,60,2009,"Science Fiction,Space Exploration",,Andrei Burago,,"Dice Rolling,Modular Board",Assa Games,6.14639,166,-53.316814,1.571762,51.205025
41033,2,180,0,1,180,"Case Yellow, 1940: The German Blitzkrieg in the West",180,2011,"Wargame,World War II",,Ted Raicer,,"Dice Rolling,Hex-and-Counter,Simulation",GMT Games,7.06068,133,-50.92389,25.193825,-10.600686
41052,8,15,8,4,15,Tokyo Train,15,2009,"Action / Dexterity,Party Game,Puzzle,Real-time",,Walter Obert,,"Acting,Partnerships","Asmodee,Brain Games,Cocktail Games,Kod Kod,Lemada Light Industries,Lifestyle Boardgames Ltd,Oliphante,Playroom Entertainment,REBEL.pl",6.51062,608,71.32341,-9.072287,9.280137
41054,10,20,6,4,20,You Robot,20,2009,"Card Game,Party Game,Real-time,Science Fiction",,Alain Rivollet,,"Acting,Partnerships","Repos Production,Asmodee",6.01733,225,70.661316,-8.264258,39.55374
41066,6,420,12,2,420,Virgin Queen,420,2012,"Negotiation,Pike and Shot,Political,Religious,Renaissance,Wargame",,Ed Beach,,"Campaign / Battle Card Driven,Dice Rolling,Partnerships,Point to Point Movement,Variable Phase Order,Variable Player Powers","GMT Games,Spielworxx",8.09353,1196,-63.296375,-22.783838,61.073914
41090,2,45,13,2,45,Magnate,45,2008,"Card Game,City Building,Economic",,Cristyn Magnus,,"Area Control / Area Influence,Dice Rolling,Hand Management","(Web published),Blue Panther",7.35122,180,-22.52968,-33.176056,13.903333
41095,6,60,9,2,60,Clue: Secrets & Spies,60,2009,"Murder/Mystery,Spies/Secret Agents",,(Uncredited),,Hand Management,Hasbro,5.40254,177,63.912216,-17.599442,-49.521187
41100,2,120,0,2,120,King Philip's War,120,2010,"Renaissance,Wargame",,John Poniske,,Point to Point Movement,Multi-Man Publishing,6.99818,143,-2.4705396,-40.09392,-18.963535
41107,7,20,7,1,20,Onexeno,20,2008,Card Game,,Ray Lauzzana,,Card Drafting,Penrose Press,5.97632,57,-4.9340734,-6.3022933,37.613026
41114,10,30,13,5,30,The Resistance,30,2009,"Bluffing,Deduction,Negotiation,Party Game,Science Fiction,Spies/Secret Agents",,Don Eskridge,"The Resistance: Additional Plot Cards,The Resistance: Hidden Agenda,The Resistance: Hidden Agenda & Hostile Intent,The Resistance: Hostile Intent,The Resistance: Inquisitor Tile Promo,The Resistance: Merlin/Assassin Promo,The Resistance: Rogue Agent and Sergeant Modules,The Resistance: The Plot Thickens","Partnerships,Simultaneous Action Selection,Voting","(Web published),999 Games,Devir,Edge Entertainment,Galápagos Jogos,Heidelberger Spieleverlag,Hobby Japan,HomoLudicus,IELLO,Indie Boards & Cards,Lex Games,Magellan,MINDOK,NeoTroy Games,Portal Games,Raven Distribution,Wargames Club Publishing",7.4311,25555,67.3153,-16.240568,-3.2775152
41123,3,20,8,2,20,Pirate Versus Pirate,20,2010,"Abstract Strategy,Pirates",,Max Winter Osterhaus,,"Dice Rolling,Pick-up and Deliver,Player Elimination,Roll / Spin and Move","Out of the Box Publishing,Raven Distribution",6.00556,215,19.882652,-36.918266,39.249752
41148,5,15,8,2,15,Fuzzy Tiger,15,2009,"Animals,Bluffing",,Shao-Ying Chen,,"Point to Point Movement,Simultaneous Action Selection","Swan Panasia Co., Ltd.,TwoPlus Games",6.10424,59,13.102503,-15.032807,44.83468
41185,6,45,10,2,45,"Europa: Paris ist ja klar, aber wo liegt Córdoba?",45,2009,"Educational,Trivia",,Günter Burkhardt,,"Betting/Wagering,Press Your Luck,Set Collection","Kaissa Chess & Games,KOSMOS",6.50357,56,71.95674,10.879514,19.92918
41186,6,75,8,2,75,Monopoly City,75,2009,"City Building,Economic,Electronic,Negotiation",,(Uncredited),,"Auction/Bidding,Dice Rolling,Roll / Spin and Move,Set Collection,Trading","Hasbro,Parker Brothers,Parker Spiele",5.68825,704,15.514824,-54.618748,-28.621881
41198,0,180,0,2,180,Trafalgar,180,2009,"Dice,Miniatures,Napoleonic,Nautical,Wargame",,Mark Latham,,Dice Rolling,Warhammer Historical Wargames Ltd,6.63137,51,-87.95611,-9.587758,-10.969566
41243,6,30,12,2,30,Down in Flames: WWII-Guns Blazing,30,2010,"Aviation / Flight,Card Game,Wargame,World War II",,Dan Verssen,"Down in Flames: Guns Blazing – Extra Decks,Down in Flames: Wingmen Expansion","Campaign / Battle Card Driven,Hand Management",Dan Verssen Games (DVG),6.88426,100,-62.730186,18.937225,-21.62641
41259,4,20,8,2,20,Ramses Pyramid,20,2009,"Adventure,Children's Game,Fantasy,Miniatures",,"Cephas Howard,Reiner Knizia",,"Dice Rolling,Memory,Modular Board",LEGO,5.01703,425,-20.436502,36.910934,-52.320404
41291,4,30,7,1,15,Ubongo Extrem: Mitbringspiel,30,2008,"Puzzle,Real-time",,Grzegorz Rejchtman,,,"Competo / Marektoy,KOSMOS,Vennerød Forlag AS,White Goblin Games",6.09027,185,35.616978,52.135002,42.434082
41302,4,10,2,1,10,First Orchard,10,2009,"Children's Game,Educational",,Anneliese Farkaschovsky,,"Co-operative Play,Dice Rolling",HABA - Habermaaß GmbH,6.82574,338,33.094585,8.657954,-15.88247
41311,15,45,14,2,45,Black Stories 4,45,2008,"Card Game,Deduction,Horror,Humor,Murder/Mystery,Party Game",,Holger Bösch,,Storytelling,"G3,Kaissa Chess & Games,Magazzini Salani,MINDOK,moses. Verlag GmbH,Story Factory",6.03818,110,54.322144,-1.2914553,40.296257
41334,2,20,13,2,20,Scary Tales: Snow White vs. The Giant,20,2009,"Card Game,Fantasy",,Reiner Knizia,,Hand Management,Playroom Entertainment,5.07923,148,-2.210289,-1.8576428,-51.04016
41372,8,30,11,1,30,Zombie in my Pocket,30,2010,"Fighting,Horror,Zombies",,Jeremiah Lee,,"Co-operative Play,Player Elimination,Simultaneous Action Selection","Cambridge Games Factory,Psykéludique",5.86678,490,52.56546,-22.791162,-26.15738
41429,2,90,12,2,90,Band of Brothers: Screaming Eagles,90,2011,"Wargame,World War II",,Jim Krohn,"Band of Brothers: Battle Manual,Band of Brothers: Battle Pack 1,Band of Brothers: Texas Arrows","Dice Rolling,Hex-and-Counter,Modular Board","Worthington Games,Worthington Publishing, LLC",7.89142,403,-42.439606,45.986248,58.40321
41474,10,120,14,2,45,Giro d'Italia: The Game,120,2009,"Racing,Sports",,"Christophe Leclercq,Alain Ollier",,"Modular Board,Simulation","Ghenos Games,Rio Grande Games",7.13101,266,58.622772,-46.45675,-9.236077
41490,1,30,12,1,30,Phantom Leader,30,2010,"Aviation / Flight,Modern Warfare,Vietnam War,Wargame",,Dan Verssen,,"Campaign / Battle Card Driven,Card Drafting,Dice Rolling",Dan Verssen Games (DVG),7.54616,425,-67.17819,0.9680546,16.369514
41493,4,15,8,2,15,Yamslam,15,2009,"Dice,Party Game,Travel",,Thierry Denoual,,"Dice Rolling,Press Your Luck","Blue Orange Games,Gigamic,HUCH! & friends",6.1723,268,10.6354685,-38.507515,50.45278
41496,4,10,4,2,10,Chickyboom,10,2008,"Action / Dexterity,Children's Game,Educational",,Thierry Denoual,,,"Asmodee,Blue Orange (EU),Blue Orange Games,Lúdilo",5.88595,89,34.08983,10.085836,-23.483448
41541,10,30,13,4,30,Are You the Traitor?,30,2009,"Bluffing,Deduction,Negotiation,Party Game",,Andrew Looney,,"Partnerships,Role Playing,Variable Player Powers",Looney Labs,5.09709,633,30.024206,4.496066,-52.13638
41569,6,120,12,3,80,The Great Fire of London 1666,120,2010,Renaissance,,Richard Denning,,"Action Point Allowance System,Area Movement,Simulation","La Tana dei Goblin,Medusa Games,Pandasaurus Games,Prime Games,REBEL.pl",6.53874,1264,-2.2304657,-40.759323,8.0638
41573,6,20,6,2,20,Schweinebammel,20,2008,"Animals,Card Game,Children's Game",,Inon Kohn,,,"Drei Magier Spiele,Gigamic",5.59262,122,25.149208,13.796167,-35.213577
41585,5,15,8,2,15,FlipOut,15,2009,"Abstract Strategy,Card Game,Children's Game,Educational",,Daniel Weaver,,"Hand Management,Memory,Pattern Recognition,Set Collection,Trading","Gamewright,Knightweaver Games",6.11716,134,53.306873,46.241898,45.263855
41612,1,240,14,1,240,Struggle for the Galactic Empire,240,2009,"Science Fiction,Space Exploration,Wargame",,Joseph Miranda,,"Area Control / Area Influence,Area Movement",Decision Games (I),6.8048,198,-53.285885,0.89844525,-15.388718
41627,1,25,12,1,25,Zulus on the Ramparts!,25,2009,"Post-Napoleonic,Wargame",,Joseph Miranda,Zulus on the Ramparts! Expansion Kit,"Action Point Allowance System,Campaign / Battle Card Driven,Chit-Pull System,Dice Rolling,Point to Point Movement",Victory Point Games,7.38172,605,-56.812214,-30.749731,14.516493
41636,7,30,10,3,30,Abandon Ship,30,2009,"Animals,Bluffing,Nautical",,Reiner Knizia,,"Area Movement,Dice Rolling","Alderac Entertainment Group (AEG),Pegasus Spiele",6.32023,832,-16.633904,6.687397,27.766401
41646,8,10,6,3,10,Sushi Roll!,10,2009,"Dice,Party Game",,Mike Richie,,Dice Rolling,Mindtwister USA,5.40855,117,9.555487,18.464424,-49.901123
41658,4,15,8,2,15,Adios Amigos,15,2009,"Action / Dexterity,American West,Card Game,Real-time",,Momo Besedic,,Simultaneous Action Selection,Pegasus Spiele,6.24509,597,-36.175636,-59.61972,27.143145
41749,5,90,14,3,90,American Rails,90,2009,"Economic,Negotiation,Trains,Transportation",,Tim Harrison,,"Auction/Bidding,Route/Network Building,Stock Holding,Worker Placement","Games on the Brain,Quined Games",7.51459,699,-15.2177,-71.1316,15.340632
41757,6,45,16,2,45,Opus-Dei: Existence After Religion,45,2008,"Card Game,Educational",,"Allan Schaufuss Laursen,Mark Rees-Andersen",,Card Drafting,Demagames,6.0365,121,35.08707,8.191006,40.265503
41762,2,10,5,2,10,Fastrack,10,2008,"Action / Dexterity,Children's Game",,Jean-Marie Albert,,,"Blue Orange Games,CSE Games,Ferti",6.5144,352,36.811893,35.31055,19.66667
41763,2,5,10,2,5,Le Passe-Trappe Grande,5,2008,Action / Dexterity,,(Uncredited),,,Ferti,6.95167,96,28.412458,39.56461,-19.955238
41783,7,20,8,3,20,Hochstapler,20,2009,"Bluffing,Card Game",,Reiner Knizia,,,"Kaissa Chess & Games,KOSMOS",5.47576,99,17.76419,23.998549,-47.695232
41833,8,30,7,3,30,Creationary,30,2009,Party Game,,"Cynthia Bodin,Bastiaan Brederode,Cephas Howard",Creationary: Booster Pack,Storytelling,LEGO,5.97839,1313,48.119263,-2.9597342,22.591928
41834,2,30,7,2,15,Lunar Command,30,2009,"Children's Game,Dice,Science Fiction",,"Cephas Howard,Reiner Knizia",,"Area Enclosure,Dice Rolling",LEGO,5.59153,72,24.381407,-81.781136,-35.34501
41835,4,25,6,2,25,Minotaurus,25,2009,"Children's Game,Dice,Fantasy,Maze,Mythology",,Cephas Howard,,Roll / Spin and Move,LEGO,5.6248,624,14.484704,55.980244,-43.873627
41837,2,60,14,2,60,Force on Force,60,2009,"Book,Dice,Miniatures,Modern Warfare,Wargame",,"Shawn Carpenter,Robby Carpenter","Ambush Valley,Ambush Valley: Vietnam 1965-1975,Bush Wars: Africa 1967-2010,Classified: Special Operations Missions 1940-2010,Cold War Gone Hot: World War III 1986,Day of the Rangers,Enduring Freedom,Fallujah: Iraq 2004,Road to Baghdad: Iraq 2003,Operation: Uruzgan,Tomorrow's War (first edition),The Wasteland",Dice Rolling,"Ambush Alley Games,Osprey Publishing",7.39355,93,-57.49928,-13.099906,15.07136
41844,4,20,7,2,20,African Park,20,2009,Animals,,"Marco Canetta,Stefania Niccolini",,"Area Enclosure,Card Drafting",Giochix.it,5.96884,69,24.286943,-82.34799,37.283237
41860,6,10,5,3,10,Kangaroo,10,2009,"Animals,Children's Game",,Reiner Knizia,,Hand Management,"Piatnik,Tactic",5.55486,72,26.066055,12.381326,-45.84961
41863,5,240,12,2,240,Axis & Allies: 1942,240,2009,"Economic,Wargame,World War II",,"Larry Harris, Jr.",Conquest of the Pacific,"Area Movement,Dice Rolling,Partnerships","Avalon Hill (Hasbro),Wizards of the Coast",6.96488,1561,-49.19567,37.67508,-2.5339339
41875,4,15,10,2,15,Trader,15,2009,Card Game,,"Klaus Palesch,Horst-Rainer Rösner",,"Card Drafting,Hand Management,Partnerships","Cocktail Games,Kanga Games",6.62146,226,3.6069345,-4.9027276,-4.347982
41890,4,10,7,2,10,Food Chain,10,2009,"Animals,Card Game,Educational,Environmental",,Meelis Looveer,,"Card Drafting,Hand Management","(Self-Published),Brain Games,Dino,G3,Goldmerk",5.5323,135,33.310066,-67.76395,-45.50469
